timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
58298-01-16 20:00:00,76216.77,76339.38,76079.81,76079.81,122.93379,1777542299999999,9372127.7612539,34881,71.60769,5459896.819747,0
58298-01-27 06:00:00,76079.82,76196.31,76075.69,76097.19,74.72377,1777543199999999,5689455.9617948,18813,50.472,3842916.4870013,0
58298-02-06 16:00:00,76097.19,76163.52,76036.79,76036.8,63.52607,1777544099999999,4835435.2539746,13567,40.76298,3102832.7969122,0
58298-02-17 02:00:00,76036.8,76069.11,75974.93,75974.94,85.96033,1777544999999999,6534878.3552611,18224,40.124,3050298.7749296,0
58298-02-27 12:00:00,75974.94,76119.19,75974.94,76043.02,139.7879,1777545899999999,10632149.2558837,26362,75.39837,5733964.9295315,0
58298-03-09 22:00:00,76043.02,76069.11,75999.9,76028.66,75.91289,1777546799999999,5771865.3479738,14863,49.76619,3783788.8548654,0
58298-03-20 08:00:00,76028.66,76244.36,76028.66,76150.47,148.99381,1777547699999999,11342106.642266,26324,99.86776,7601918.0923838,0
58298-03-30 18:00:00,76150.48,76191.45,76093.11,76109.21,72.67019,1777548599999999,5533191.2653677,11768,44.27122,3370866.9559178,0
58298-04-10 04:00:00,76109.21,76140.33,75910.44,75929.48,166.40838,1777549499999999,12648918.0655505,24870,84.3594,6412038.6846699,0
58298-04-20 14:00:00,75929.48,76085.62,75876.29,76059.43,162.81429,1777550399999999,12368685.5620317,25160,91.23799,6931252.6582973,0
58298-05-01 00:00:00,76059.42,76169.55,76042.75,76146.61,89.19657,1777551299999999,6789203.517509,21204,56.36374,4290041.2649645,0
58298-05-11 10:00:00,76146.61,76500.0,76141.11,76344.23,804.45278,1777552199999999,61413076.1594492,35145,438.28338,33455862.573686,0
58298-05-21 20:00:00,76344.23,76511.22,76255.01,76255.01,510.52755,1777553099999999,38993069.5706844,30533,196.34347,14999667.1632886,0
58298-06-01 06:00:00,76255.01,76420.0,76254.0,76308.48,116.40304,1777553999999999,8884333.2088615,24204,58.8098,4488328.5473459,0
58298-06-11 16:00:00,76308.48,76367.65,76270.94,76315.8,126.29483,1777554899999999,9638986.9090423,28264,67.98286,5188031.6137393,0
58298-06-22 02:00:00,76315.8,76347.63,76159.45,76186.63,96.3575,1777555799999999,7348221.9158273,25314,50.8266,3875829.203198,0
58298-07-02 12:00:00,76186.63,76644.44,76116.2,76638.04,393.46769,1777556699999999,30042855.0476122,108469,277.6754,21210862.1649454,0
58298-07-12 22:00:00,76638.04,76669.14,76412.0,76420.44,311.0462,1777557599999999,23800582.6861909,79220,194.64597,14892681.4978454,0
58298-07-23 08:00:00,76420.45,76597.51,76278.04,76360.52,238.03962,1777558499999999,18203134.2612744,63877,127.0436,9716913.6592706,0
58298-08-02 18:00:00,76360.52,76368.16,76093.81,76354.2,196.31896,1777559399999999,14963408.1006758,68342,103.34895,7878133.7020314,0
58298-08-13 04:00:00,76354.2,76557.97,76216.89,76346.36,132.66563,1777560299999999,10133194.5729055,70888,65.49598,5001402.4208229,0
58298-08-23 14:00:00,76346.0,76470.99,76272.19,76301.24,116.72891,1777561199999999,8916122.3691035,49515,60.11265,4591775.6037472,0
58298-09-03 00:00:00,76301.25,76439.32,76163.16,76424.65,123.94692,1777562099999999,9457089.1830343,47922,40.66105,3102690.182399,0
58298-09-13 10:00:00,76424.66,76500.0,76370.4,76500.0,55.5906,1777562999999999,4248794.6988245,32935,32.76047,2504031.820347,0
58298-09-23 20:00:00,76500.0,76653.6,76378.0,76465.74,125.6661,1777563899999999,9613091.1076432,44226,58.69957,4491475.4295074,0
58298-10-04 06:00:00,76465.74,76529.14,76331.34,76473.6,69.49676,1777564799999999,5314016.66916,27027,23.1286,1767821.5172541,0
58298-10-14 16:00:00,76473.6,76484.6,76362.59,76473.61,54.53985,1777565699999999,4169317.2038411,22756,22.74254,1738453.7198659,0
58298-10-25 02:00:00,76473.6,76473.61,76300.0,76355.18,37.56295,1777566599999999,2868704.9420357,21565,12.06122,921106.7764029,0
58298-11-04 12:00:00,76355.19,76419.55,76325.14,76342.62,28.25056,1777567499999999,2157153.3423968,17537,12.5567,958822.28403,0
58298-11-14 22:00:00,76342.62,76376.85,76228.27,76261.03,45.09705,1777568399999999,3441384.57529,18872,25.07773,1913841.6909231,0
58298-11-25 08:00:00,76261.04,76328.71,76214.46,76224.25,77.00839,1777569299999999,5872666.7790394,27990,42.90254,3271526.0826669,0
58298-12-05 18:00:00,76224.26,76224.26,76111.0,76143.12,98.04445,1777570199999999,7465677.2680001,24015,56.66458,4314408.427059,0
58298-12-16 04:00:00,76143.12,76263.45,76143.12,76160.87,57.2247,1777571099999999,4359734.7102207,26714,22.12798,1685845.4486932,0
58298-12-26 14:00:00,76160.86,76300.2,76160.86,76250.01,41.54525,1777571999999999,3166828.9168549,17784,24.25553,1848781.3569855,0
58299-01-06 00:00:00,76250.0,76372.28,76246.0,76269.6,50.19296,1777572899999999,3830320.1423146,21687,32.43417,2475135.8339457,0
58299-01-16 10:00:00,76269.6,76468.84,76268.65,76281.25,51.88228,1777573799999999,3963301.4367706,29005,26.07974,1992226.7869494,0
58299-01-26 20:00:00,76281.26,76404.83,76204.4,76398.64,48.92583,1777574699999999,3733231.138593,21512,21.49298,1640002.0593199,0
58299-02-06 06:00:00,76398.64,76468.27,76350.0,76350.0,33.1546,1777575599999999,2533135.0618319,15362,16.08589,1229082.7345093,0
58299-02-16 16:00:00,76350.0,76482.61,76308.33,76451.53,65.19024,1777576499999999,4980185.6832284,20594,19.9083,1520813.977876,0
58299-02-27 02:00:00,76451.53,76511.48,76425.96,76471.71,74.1331,1777577399999999,5668824.3557193,21374,55.94727,4278331.0625549,0
58299-03-09 12:00:00,76471.7,76514.8,76418.46,76443.27,98.2852,1777578299999999,7517582.5140978,25500,49.43017,3781019.6723938,0
58299-03-19 22:00:00,76443.27,76459.56,76377.14,76412.8,69.92922,1777579199999999,5344044.9992126,25483,39.73862,3036645.4391173,0
58299-03-30 08:00:00,76412.8,76472.97,76358.18,76447.85,47.89706,1777580099999999,3659828.7070286,20701,18.3497,1401999.1898296,0
